"","event","trial","time","PID"
"816","fullscreenenter",0,14490,"wja3P"
"817","fullscreenexit",1074,2623179,"wja3P"
"818","blur",1074,2636278,"wja3P"
"819","focus",1074,2691507,"wja3P"
"820","fullscreenenter",0,29445,"wJVrv"
"821","blur",1077,2504591,"wJVrv"
"822","focus",1077,2510538,"wJVrv"
"823","fullscreenenter",0,18551,"Wx3dU"
"824","fullscreenenter",0,20479,"xvGPI"
"825","blur",88,521265,"xvGPI"
"826","focus",88,521269,"xvGPI"
"827","blur",88,523005,"xvGPI"
"828","focus",88,523008,"xvGPI"
"829","fullscreenenter",0,4242,"y183f"
"830","blur",305,736345,"y183f"
"831","focus",305,738500,"y183f"
"832","blur",1066,1456184,"y183f"
"833","focus",1066,1459023,"y183f"
"834","blur",1067,1459629,"y183f"
"835","blur",0,0,"Y1avR"
"836","focus",0,0,"Y1avR"
"837","fullscreenenter",0,28656,"Y1avR"
"838","fullscreenexit",1,30986,"Y1avR"
"839","blur",78,338841,"Y1avR"
"840","focus",78,346808,"Y1avR"
"841","blur",129,521676,"Y1avR"
"842","focus",129,537642,"Y1avR"
"843","blur",129,545639,"Y1avR"
"844","focus",129,552100,"Y1avR"
"845","blur",294,787269,"Y1avR"
"846","focus",294,814734,"Y1avR"
"847","blur",660,1175730,"Y1avR"
"848","focus",660,1185285,"Y1avR"
"849","blur",660,1186665,"Y1avR"
"850","focus",660,1194911,"Y1avR"
"851","blur",811,1309474,"Y1avR"
"852","focus",811,1315303,"Y1avR"
"853","blur",962,1429772,"Y1avR"
"854","focus",962,1434249,"Y1avR"
"855","blur",1062,1629269,"Y1avR"
"856","focus",1062,1641885,"Y1avR"
"857","blur",1064,1660195,"Y1avR"
"858","focus",1064,1668367,"Y1avR"
"859","focus",0,0,"Y92b2"
"860","fullscreenexit",0,7000,"Y92b2"
"861","fullscreenenter",0,1556,"YI1Cv"
"862","blur",0,6485,"yZw88"
"863","focus",0,6998,"yZw88"
"864","blur",0,7608,"yZw88"
"865","focus",0,9597,"yZw88"
"866","blur",0,14165,"yZw88"
"867","focus",0,50070,"yZw88"
"868","blur",0,50593,"yZw88"
"869","focus",0,54307,"yZw88"
"870","blur",0,55075,"yZw88"
"871","focus",0,358042,"yZw88"
"872","fullscreenenter",0,365818,"yZw88"
"873","fullscreenexit",1,368621,"yZw88"
"874","blur",1,369302,"yZw88"
"875","focus",1,372038,"yZw88"
"876","blur",1,389461,"yZw88"
"877","focus",1,391397,"yZw88"
"878","blur",4,402352,"yZw88"
"879","focus",4,404841,"yZw88"
"880","blur",32,461343,"yZw88"
"881","focus",32,474056,"yZw88"
"882","blur",37,485678,"yZw88"
"883","focus",37,488402,"yZw88"
"884","blur",44,504157,"yZw88"
"885","focus",44,505403,"yZw88"
"886","blur",64,549718,"yZw88"
"887","focus",64,725678,"yZw88"
"888","blur",64,733517,"yZw88"
"889","focus",64,734536,"yZw88"
"890","blur",64,757391,"yZw88"
"891","focus",64,758610,"yZw88"
"892","blur",74,836884,"yZw88"
"893","focus",74,839964,"yZw88"
"894","blur",78,862526,"yZw88"
"895","focus",78,868041,"yZw88"
"896","blur",89,891553,"yZw88"
"897","focus",89,894306,"yZw88"
"898","blur",125,985438,"yZw88"
"899","focus",126,986431,"yZw88"
"900","blur",148,1020774,"yZw88"
"901","focus",150,1026373,"yZw88"
"902","blur",155,1030759,"yZw88"
"903","focus",156,1037033,"yZw88"
"904","blur",173,1081512,"yZw88"
"905","focus",173,1096721,"yZw88"
"906","blur",360,1345820,"yZw88"
"907","focus",360,1349054,"yZw88"
"908","blur",375,1416151,"yZw88"
"909","focus",375,1416729,"yZw88"
"910","blur",420,1450821,"yZw88"
"911","focus",421,1452412,"yZw88"
"912","blur",444,1470577,"yZw88"
"913","focus",445,1472807,"yZw88"
"914","blur",449,1476167,"yZw88"
"915","focus",450,1477858,"yZw88"
"916","blur",473,1495136,"yZw88"
"917","focus",474,1496124,"yZw88"
"918","blur",516,1529387,"yZw88"
"919","focus",516,1575362,"yZw88"
"920","blur",546,1597229,"yZw88"
"921","focus",547,1597854,"yZw88"
"922","blur",571,1615720,"yZw88"
"923","focus",571,1616350,"yZw88"
"924","blur",573,1618021,"yZw88"
"925","focus",575,1621122,"yZw88"
"926","blur",667,1692007,"yZw88"
"927","focus",667,1697832,"yZw88"
"928","blur",969,1967398,"yZw88"
"929","focus",969,1973611,"yZw88"
"930","blur",1083,2163066,"yZw88"
"931","focus",1083,2164243,"yZw88"
"932","blur",0,0,"zSbPn"
"933","focus",0,0,"zSbPn"
"934","blur",0,16496,"zSbPn"
"935","focus",0,150188,"zSbPn"
"936","fullscreenenter",0,154703,"zSbPn"
"937","fullscreenexit",1061,1727584,"zSbPn"
"938","blur",1061,1728988,"zSbPn"
"939","focus",1061,1736661,"zSbPn"
"940","focus",0,1955,"zYYQU"
"941","fullscreenenter",0,3596,"zYYQU"
"942","fullscreenenter",0,1598,"PTH44"
"943","blur",64,21406,"PTH44"
"944","focus",64,41182,"PTH44"
"945","fullscreenexit",180,160467,"PTH44"
"946","blur",359,405139,"PTH44"
"947","focus",359,487180,"PTH44"
"948","blur",371,499340,"PTH44"
"949","focus",412,567446,"PTH44"
"950","blur",412,567447,"PTH44"
"951","focus",423,594572,"PTH44"
"952","blur",512,839822,"PTH44"
"953","focus",512,853950,"PTH44"
"954","blur",674,1329453,"PTH44"
"955","focus",737,1435371,"PTH44"
"956","blur",779,1463948,"PTH44"
"957","focus",786,1477845,"PTH44"
"958","blur",1043,1662953,"PTH44"
"959","focus",1043,1720622,"PTH44"
