"","event","trial","time","PID"
"1544","focus",4,59038,"tibPz"
"1545","blur",5,61522,"tibPz"
"1546","focus",5,63966,"tibPz"
"1547","blur",113,500583,"tibPz"
"1548","focus",113,505811,"tibPz"
"1549","blur",115,510011,"tibPz"
"1550","focus",115,512700,"tibPz"
"1551","blur",117,516910,"tibPz"
"1552","focus",117,517686,"tibPz"
"1553","blur",125,567081,"tibPz"
"1554","focus",125,583238,"tibPz"
"1555","blur",125,593911,"tibPz"
"1556","focus",125,670437,"tibPz"
"1557","blur",136,698102,"tibPz"
"1558","focus",136,698984,"tibPz"
"1559","blur",156,724666,"tibPz"
"1560","focus",156,726090,"tibPz"
"1561","blur",156,726471,"tibPz"
"1562","focus",156,812791,"tibPz"
"1563","blur",156,813777,"tibPz"
"1564","focus",156,936717,"tibPz"
"1565","blur",156,937349,"tibPz"
"1566","focus",156,941298,"tibPz"
"1567","blur",852,1708764,"tibPz"
"1568","focus",852,1715584,"tibPz"
"1569","blur",859,1721624,"tibPz"
"1570","focus",860,1723088,"tibPz"
"1571","blur",1069,1908914,"tibPz"
"1572","focus",1069,1913400,"tibPz"
"1573","blur",1321,2337214,"tibPz"
"1574","focus",1321,2339208,"tibPz"
"1575","blur",1323,2340680,"tibPz"
"1576","focus",1323,2347493,"tibPz"
"1577","blur",1325,2351042,"tibPz"
"1578","focus",1325,2352524,"tibPz"
"1579","blur",1329,2360026,"tibPz"
"1580","focus",1329,2365567,"tibPz"
"1581","blur",1333,2383091,"tibPz"
"1582","focus",1333,2385332,"tibPz"
"1583","blur",1337,2390787,"tibPz"
"1584","focus",1337,2393753,"tibPz"
"1585","blur",1338,2395473,"tibPz"
"1586","focus",1339,2398325,"tibPz"
"1587","blur",1344,2402573,"tibPz"
"1588","focus",1345,2404747,"tibPz"
"1589","blur",1349,2422877,"tibPz"
"1590","focus",1349,2425685,"tibPz"
"1591","blur",1353,2447167,"tibPz"
"1592","focus",1353,2449680,"tibPz"
"1593","blur",1372,2568431,"tibPz"
"1594","fullscreenenter",0,12149,"tNdSg"
"1595","fullscreenenter",0,85318,"tq2kw"
"1596","fullscreenenter",0,9097,"TqogA"
"1597","fullscreenenter",0,14174,"tSvxh"
"1598","focus",0,0,"TVYrJ"
"1599","fullscreenexit",0,1458,"TVYrJ"
"1600","fullscreenenter",0,2666,"tWqzy"
"1601","blur",1,13100,"tWqzy"
"1602","focus",1,29076,"tWqzy"
"1603","fullscreenexit",1359,2399771,"tWqzy"
"1604","blur",1359,2402002,"tWqzy"
"1605","focus",1359,2418859,"tWqzy"
"1606","blur",1360,2424913,"tWqzy"
"1607","blur",0,0,"U72k0"
"1608","focus",0,216,"U72k0"
"1609","fullscreenenter",0,2546,"U72k0"
"1610","fullscreenenter",0,9904,"U8afL"
"1611","blur",926,1636946,"U8afL"
"1612","focus",928,1640248,"U8afL"
"1613","focus",0,0,"u8S7q"
"1614","fullscreenexit",0,10284,"u8S7q"
"1615","fullscreenenter",0,4418,"UCd8i"
"1616","fullscreenenter",0,89518,"UeFtE"
"1617","focus",0,0,"uGFVN"
"1618","fullscreenexit",0,18363,"uGFVN"
"1619","fullscreenexit",5,54033,"uGFVN"
"1620","blur",1331,2740768,"uGFVN"
"1621","focus",1331,2745821,"uGFVN"
"1622","blur",1331,2751408,"uGFVN"
"1623","focus",1331,2756819,"uGFVN"
"1624","fullscreenenter",0,2678,"Un2nA"
"1625","fullscreenenter",0,6505,"uozON"
"1626","fullscreenenter",0,6446,"UtH1Q"
"1627","blur",0,0,"uU9Gb"
"1628","focus",0,0,"uU9Gb"
"1629","blur",0,0,"uU9Gb"
"1630","focus",0,0,"uU9Gb"
"1631","fullscreenenter",0,31350,"uU9Gb"
"1632","fullscreenenter",0,3987,"uuc7e"
"1633","fullscreenenter",0,6544,"UuobO"
"1634","blur",1066,1349920,"UuobO"
"1635","focus",1066,1358739,"UuobO"
"1636","fullscreenexit",1354,1867515,"UuobO"
"1637","blur",1355,1873608,"UuobO"
"1638","focus",0,0,"UXXxq"
"1639","fullscreenexit",0,18146,"UXXxq"
"1640","fullscreenenter",0,7971,"uzP2b"
"1641","fullscreenexit",1344,2575638,"uzP2b"
"1642","blur",1344,2578607,"uzP2b"
"1643","focus",1344,2586070,"uzP2b"
"1644","blur",1344,2589469,"uzP2b"
"1645","focus",1344,2592301,"uzP2b"
"1646","fullscreenenter",0,6134,"V5JmB"
"1647","fullscreenenter",0,9671,"vCw2i"
"1648","fullscreenenter",0,14678,"vDosh"
"1649","blur",238,713788,"vDosh"
"1650","focus",239,744926,"vDosh"
"1651","fullscreenenter",0,6860,"Vlma1"
"1652","fullscreenenter",0,19384,"VnOcC"
"1653","blur",13,96662,"VnOcC"
"1654","focus",13,97321,"VnOcC"
"1655","blur",13,97553,"VnOcC"
"1656","focus",13,98938,"VnOcC"
"1657","blur",68,415444,"VnOcC"
"1658","focus",68,425677,"VnOcC"
"1659","blur",373,982450,"VnOcC"
"1660","focus",374,986235,"VnOcC"
"1661","blur",375,987188,"VnOcC"
"1662","focus",377,991130,"VnOcC"
"1663","fullscreenenter",0,13053,"Vy16A"
"1664","focus",0,0,"WBlXv"
"1665","fullscreenexit",0,2221,"WBlXv"
"1666","fullscreenenter",0,10336,"wfJPJ"
"1667","fullscreenexit",1,12181,"wfJPJ"
"1668","blur",2,32756,"wfJPJ"
"1669","focus",2,46088,"wfJPJ"
"1670","blur",2,46916,"wfJPJ"
"1671","focus",2,47798,"wfJPJ"
"1672","blur",7,61164,"wfJPJ"
"1673","focus",7,62067,"wfJPJ"
"1674","blur",41,157393,"wfJPJ"
"1675","focus",41,158350,"wfJPJ"
"1676","blur",60,207434,"wfJPJ"
"1677","focus",60,208918,"wfJPJ"
"1678","blur",64,237599,"wfJPJ"
"1679","focus",64,238368,"wfJPJ"
"1680","blur",67,291683,"wfJPJ"
"1681","focus",67,292514,"wfJPJ"
"1682","blur",70,329520,"wfJPJ"
"1683","focus",70,330451,"wfJPJ"
"1684","blur",80,357568,"wfJPJ"
"1685","focus",80,359219,"wfJPJ"
"1686","blur",98,402064,"wfJPJ"
"1687","focus",99,402966,"wfJPJ"
"1688","blur",113,426770,"wfJPJ"
"1689","focus",113,427679,"wfJPJ"
"1690","blur",131,465453,"wfJPJ"
"1691","focus",131,466426,"wfJPJ"
"1692","blur",150,489477,"wfJPJ"
"1693","focus",150,495526,"wfJPJ"
"1694","blur",156,506730,"wfJPJ"
"1695","focus",156,510772,"wfJPJ"
"1696","blur",169,522748,"wfJPJ"
"1697","focus",171,536248,"wfJPJ"
"1698","blur",196,556978,"wfJPJ"
"1699","focus",196,565259,"wfJPJ"
"1700","blur",196,573607,"wfJPJ"
"1701","focus",196,585004,"wfJPJ"
"1702","blur",196,599447,"wfJPJ"
"1703","focus",196,764710,"wfJPJ"
"1704","blur",196,766105,"wfJPJ"
"1705","focus",196,915475,"wfJPJ"
"1706","blur",196,922626,"wfJPJ"
"1707","focus",196,1009239,"wfJPJ"
"1708","blur",239,1081808,"wfJPJ"
"1709","focus",239,1083497,"wfJPJ"
"1710","blur",247,1093739,"wfJPJ"
"1711","focus",248,1098417,"wfJPJ"
"1712","blur",260,1112998,"wfJPJ"
"1713","focus",260,1115466,"wfJPJ"
"1714","blur",271,1132076,"wfJPJ"
"1715","focus",271,1177313,"wfJPJ"
"1716","blur",290,1201650,"wfJPJ"
"1717","focus",291,1206382,"wfJPJ"
"1718","blur",299,1217328,"wfJPJ"
"1719","focus",300,1222642,"wfJPJ"
"1720","blur",311,1238201,"wfJPJ"
"1721","focus",312,1244470,"wfJPJ"
"1722","blur",324,1259793,"wfJPJ"
"1723","focus",324,1269215,"wfJPJ"
"1724","blur",328,1275777,"wfJPJ"
"1725","focus",330,1292086,"wfJPJ"
"1726","blur",344,1311251,"wfJPJ"
"1727","focus",344,1323845,"wfJPJ"
"1728","blur",344,1324856,"wfJPJ"
"1729","focus",344,1330269,"wfJPJ"
"1730","blur",366,1357868,"wfJPJ"
"1731","focus",367,1362993,"wfJPJ"
"1732","blur",384,1384895,"wfJPJ"
"1733","focus",385,1388078,"wfJPJ"
"1734","blur",403,1410958,"wfJPJ"
"1735","focus",403,1425854,"wfJPJ"
"1736","blur",417,1450530,"wfJPJ"
"1737","focus",417,1454862,"wfJPJ"
"1738","blur",418,1466827,"wfJPJ"
"1739","focus",418,1472839,"wfJPJ"
"1740","blur",446,1509316,"wfJPJ"
"1741","focus",446,1510538,"wfJPJ"
"1742","blur",538,1582643,"wfJPJ"
"1743","focus",542,1589217,"wfJPJ"
"1744","blur",592,1626913,"wfJPJ"
"1745","focus",594,1631320,"wfJPJ"
"1746","blur",643,1670141,"wfJPJ"
"1747","focus",645,1673565,"wfJPJ"
"1748","blur",658,1682749,"wfJPJ"
"1749","focus",659,1683735,"wfJPJ"
"1750","blur",682,1700308,"wfJPJ"
"1751","focus",684,1703108,"wfJPJ"
"1752","blur",686,1704620,"wfJPJ"
"1753","focus",687,1707673,"wfJPJ"
"1754","blur",692,1711647,"wfJPJ"
"1755","focus",694,1718195,"wfJPJ"
"1756","blur",709,1728426,"wfJPJ"
"1757","focus",710,1729190,"wfJPJ"
"1758","blur",736,1748383,"wfJPJ"
"1759","focus",737,1749168,"wfJPJ"
"1760","blur",742,1753267,"wfJPJ"
"1761","focus",744,1756418,"wfJPJ"
"1762","blur",772,1777231,"wfJPJ"
"1763","focus",773,1778178,"wfJPJ"
"1764","blur",788,1791702,"wfJPJ"
"1765","focus",789,1792753,"wfJPJ"
"1766","blur",803,1803986,"wfJPJ"
"1767","focus",805,1809011,"wfJPJ"
"1768","blur",815,1817632,"wfJPJ"
"1769","focus",816,1818209,"wfJPJ"
"1770","blur",842,1836595,"wfJPJ"
"1771","focus",843,1838547,"wfJPJ"
"1772","blur",847,1842174,"wfJPJ"
"1773","focus",851,1851267,"wfJPJ"
"1774","blur",854,1855318,"wfJPJ"
"1775","focus",854,1878172,"wfJPJ"
"1776","blur",854,1880250,"wfJPJ"
"1777","focus",854,1881855,"wfJPJ"
"1778","blur",882,1902287,"wfJPJ"
"1779","focus",883,1902991,"wfJPJ"
"1780","blur",906,1919274,"wfJPJ"
"1781","focus",906,1920004,"wfJPJ"
"1782","blur",930,1936624,"wfJPJ"
"1783","focus",931,1938276,"wfJPJ"
"1784","blur",937,1942668,"wfJPJ"
"1785","focus",937,1944904,"wfJPJ"
"1786","blur",954,1957198,"wfJPJ"
"1787","focus",955,1958821,"wfJPJ"
"1788","blur",975,1973156,"wfJPJ"
"1789","focus",977,1976750,"wfJPJ"
"1790","blur",1071,2054881,"wfJPJ"
"1791","focus",1071,2060632,"wfJPJ"
"1792","blur",1073,2090572,"wfJPJ"
"1793","focus",1073,2092401,"wfJPJ"
"1794","blur",1122,2140855,"wfJPJ"
"1795","focus",1123,2142642,"wfJPJ"
"1796","blur",1145,2160148,"wfJPJ"
"1797","focus",1146,2162395,"wfJPJ"
"1798","blur",1171,2177826,"wfJPJ"
"1799","focus",1171,2179353,"wfJPJ"
"1800","blur",1190,2191692,"wfJPJ"
"1801","focus",1190,2197699,"wfJPJ"
"1802","blur",1190,2203216,"wfJPJ"
"1803","focus",1190,2210537,"wfJPJ"
"1804","blur",1190,2211298,"wfJPJ"
"1805","focus",1190,2245040,"wfJPJ"
"1806","blur",1201,2275374,"wfJPJ"
"1807","focus",1201,2276411,"wfJPJ"
"1808","blur",1213,2303389,"wfJPJ"
"1809","focus",1213,2304683,"wfJPJ"
"1810","blur",1220,2325675,"wfJPJ"
"1811","focus",1220,2326719,"wfJPJ"
"1812","blur",1228,2346686,"wfJPJ"
"1813","focus",1228,2358896,"wfJPJ"
"1814","blur",1240,2385548,"wfJPJ"
"1815","focus",1240,2386544,"wfJPJ"
"1816","blur",1252,2413762,"wfJPJ"
"1817","focus",1252,2414499,"wfJPJ"
"1818","blur",1253,2419003,"wfJPJ"
"1819","focus",1253,2425149,"wfJPJ"
"1820","blur",1255,2445641,"wfJPJ"
"1821","focus",1255,2446799,"wfJPJ"
"1822","blur",1255,2449252,"wfJPJ"
"1823","focus",1255,2484106,"wfJPJ"
"1824","blur",1277,2521552,"wfJPJ"
"1825","focus",1277,2522535,"wfJPJ"
"1826","blur",1297,2543951,"wfJPJ"
"1827","focus",1297,2544993,"wfJPJ"
"1828","blur",1317,2569674,"wfJPJ"
"1829","focus",1317,2570859,"wfJPJ"
"1830","blur",1345,2601031,"wfJPJ"
"1831","focus",1345,2609924,"wfJPJ"
"1832","blur",1352,2622494,"wfJPJ"
"1833","focus",1352,2623713,"wfJPJ"
"1834","blur",1364,2675630,"wfJPJ"
"1835","focus",1364,2680909,"wfJPJ"
"1836","blur",1370,2711407,"wfJPJ"
"1837","fullscreenenter",0,3117,"wKQRe"
"1838","fullscreenexit",1361,1765178,"wKQRe"
"1839","blur",1361,1766852,"wKQRe"
"1840","focus",1361,1781674,"wKQRe"
"1841","blur",1361,1788757,"wKQRe"
"1842","focus",1361,1791242,"wKQRe"
"1843","blur",0,272,"wRI16"
"1844","focus",0,4051,"wRI16"
"1845","fullscreenenter",0,6118,"wRI16"
"1846","fullscreenexit",1346,1716904,"wRI16"
"1847","blur",1346,1728235,"wRI16"
"1848","focus",1346,1751623,"wRI16"
"1849","fullscreenenter",0,16019,"WVIzH"
"1850","fullscreenenter",0,3381,"wW0bQ"
"1851","fullscreenexit",459,684155,"wW0bQ"
"1852","blur",462,688948,"wW0bQ"
"1853","focus",463,691021,"wW0bQ"
"1854","blur",1350,1310839,"wW0bQ"
"1855","focus",1350,1316693,"wW0bQ"
"1856","blur",1423,1426587,"wW0bQ"
"1857","focus",0,14906,"wXNHf"
"1858","fullscreenenter",0,15044,"wXNHf"
"1859","blur",193,1045796,"wXNHf"
"1860","focus",193,1045817,"wXNHf"
"1861","blur",193,1045819,"wXNHf"
"1862","focus",193,1046672,"wXNHf"
"1863","blur",1355,2880185,"wXNHf"
"1864","focus",1355,2883461,"wXNHf"
"1865","blur",1355,2885780,"wXNHf"
"1866","focus",1355,2898503,"wXNHf"
"1867","fullscreenenter",0,20429,"x3YHs"
"1868","focus",0,0,"XBRa6"
"1869","fullscreenexit",0,1677,"XBRa6"
"1870","blur",4,14069,"XBRa6"
"1871","focus",4,14102,"XBRa6"
"1872","blur",0,0,"xIK8r"
"1873","focus",0,5968,"xIK8r"
"1874","fullscreenenter",0,6048,"xIK8r"
"1875","fullscreenenter",0,17759,"Xko18"
"1876","blur",0,0,"XlDAJ"
"1877","focus",0,0,"XlDAJ"
"1878","blur",0,0,"XlDAJ"
"1879","focus",0,0,"XlDAJ"
"1880","blur",0,0,"XlDAJ"
"1881","focus",0,0,"XlDAJ"
"1882","blur",0,0,"XlDAJ"
"1883","focus",0,0,"XlDAJ"
"1884","fullscreenenter",0,10332,"XlDAJ"
"1885","blur",0,0,"xUcad"
"1886","focus",0,0,"xUcad"
"1887","blur",0,20341,"xUcad"
"1888","focus",0,23392,"xUcad"
"1889","blur",0,25506,"xUcad"
"1890","focus",0,28146,"xUcad"
"1891","fullscreenenter",0,29463,"xUcad"
"1892","fullscreenenter",0,9964,"xvwYZ"
"1893","blur",0,0,"XYblz"
"1894","focus",0,2225,"XYblz"
"1895","fullscreenenter",0,8741,"XYblz"
"1896","fullscreenenter",0,30133,"XZcko"
"1897","focus",0,0,"yARqG"
"1898","fullscreenexit",1,12630,"yARqG"
"1899","fullscreenexit",0,2723,"yfE6u"
"1900","blur",0,0,"YkeUu"
"1901","focus",0,896,"YkeUu"
"1902","fullscreenenter",0,4075,"YkeUu"
"1903","fullscreenexit",40,118978,"YkeUu"
"1904","blur",40,120799,"YkeUu"
"1905","focus",40,123045,"YkeUu"
"1906","blur",41,129365,"YkeUu"
"1907","focus",41,132862,"YkeUu"
"1908","blur",1051,1447325,"YkeUu"
"1909","focus",1052,1450539,"YkeUu"
"1910","blur",1353,1880750,"YkeUu"
"1911","focus",1353,1883610,"YkeUu"
"1912","blur",1353,1887189,"YkeUu"
"1913","focus",1353,1891038,"YkeUu"
"1914","blur",1353,1897192,"YkeUu"
"1915","focus",1353,1898424,"YkeUu"
"1916","blur",1354,1901620,"YkeUu"
"1917","fullscreenenter",0,16253,"YtowX"
"1918","fullscreenenter",0,5397,"YuueP"
"1919","fullscreenexit",1349,2133099,"YuueP"
"1920","fullscreenenter",0,2887,"Z1I7G"
"1921","fullscreenenter",0,5971,"z34MQ"
"1922","blur",0,13699,"z50jQ"
"1923","focus",0,15814,"z50jQ"
"1924","fullscreenenter",0,16942,"z50jQ"
"1925","fullscreenenter",0,9547,"z9lUP"
"1926","focus",0,0,"zabiv"
"1927","blur",0,7766,"zabiv"
"1928","focus",0,141226,"zabiv"
"1929","fullscreenexit",0,142974,"zabiv"
"1930","blur",0,10945,"ZEPqo"
"1931","focus",0,16312,"ZEPqo"
"1932","blur",0,18159,"ZEPqo"
"1933","focus",0,19981,"ZEPqo"
"1934","fullscreenenter",0,22200,"ZEPqo"
"1935","fullscreenenter",0,15065,"zlNDA"
"1936","blur",0,0,"Zmg7q"
"1937","focus",0,0,"Zmg7q"
"1938","fullscreenenter",0,10827,"Zmg7q"
"1939","fullscreenexit",0,8081,"Zmjcm"
"1940","blur",13,80991,"Zmjcm"
"1941","focus",13,91196,"Zmjcm"
"1942","blur",13,92003,"Zmjcm"
"1943","focus",13,92685,"Zmjcm"
"1944","blur",14,96446,"Zmjcm"
"1945","focus",14,120675,"Zmjcm"
"1946","fullscreenexit",1366,3030076,"Zmjcm"
"1947","blur",1366,3032328,"Zmjcm"
"1948","focus",1366,3074457,"Zmjcm"
"1949","blur",1366,3089266,"Zmjcm"
"1950","focus",1366,3101477,"Zmjcm"
"1951","fullscreenenter",0,2441,"ZrH6T"
"1952","fullscreenenter",0,7970,"Zwb8M"
"1953","fullscreenexit",1345,2419476,"Zwb8M"
"1954","blur",1345,2420552,"Zwb8M"
